Date,Close_HDFC,Close_KOTAK,Close_SBI
6/18/2007,1766.20,562.90,1318.60
6/19/2007,1771.15,589.75,1371.90
6/20/2007,1814.55,602.20,1423.80
6/21/2007,1851.95,630.00,1446.55
6/22/2007,1880.90,616.15,1455.20
6/25/2007,1900.30,621.55,1449.70
6/26/2007,1887.45,612.30,1457.30
6/27/2007,1865.00,634.95,1446.65
6/28/2007,1959.95,642.00,1471.10
6/29/2007,2033.70,673.05,1525.80
7/2/2007,2032.00,663.25,1530.75
7/3/2007,2000.55,674.50,1581.85
7/4/2007,1982.35,663.55,1563.85
7/5/2007,1950.25,652.75,1547.05
7/6/2007,1916.55,654.65,1550.50
7/9/2007,1922.35,659.30,1570.95
7/10/2007,1915.40,652.80,1550.75
7/11/2007,1904.35,653.30,1541.30
7/12/2007,1954.10,657.20,1559.20
7/13/2007,1987.55,665.95,1559.95
7/16/2007,1995.25,692.35,1611.75
7/17/2007,1962.70,681.85,1583.10
7/18/2007,1950.10,708.15,1575.60
7/19/2007,1957.80,732.50,1595.75
7/20/2007,1966.30,728.90,1584.25
7/23/2007,1991.85,743.40,1585.25
7/24/2007,1973.00,738.60,1575.80
7/25/2007,1966.40,729.60,1569.40
7/26/2007,2028.85,730.65,1551.80
7/27/2007,1907.60,714.45,1498.75
7/30/2007,1907.45,717.10,1578.05
7/31/2007,2017.10,740.70,1623.85
8/1/2007,1942.55,713.20,1548.05
8/2/2007,1945.45,767.70,1592.80
8/3/2007,1989.55,762.85,1635.75
8/6/2007,1940.95,763.70,1681.90
8/7/2007,1973.20,781.15,1682.10
8/8/2007,2072.30,793.60,1706.85
8/9/2007,2019.75,766.30,1650.60
8/10/2007,1948.75,735.35,1606.95
8/13/2007,1983.30,720.75,1613.05
8/14/2007,1941.10,711.55,1615.30
8/16/2007,1883.25,666.20,1520.95
8/17/2007,1899.60,634.95,1519.20
8/20/2007,1915.70,686.25,1549.65
8/21/2007,1903.20,639.30,1463.30
8/22/2007,1901.75,648.15,1458.80
8/23/2007,1907.75,625.55,1414.75
8/24/2007,1908.60,648.75,1466.05
8/27/2007,1972.05,681.75,1554.75
8/28/2007,1977.85,700.00,1550.60
8/29/2007,1955.50,699.35,1573.85
8/30/2007,1990.55,689.45,1570.85
8/31/2007,1977.50,706.85,1600.35
9/3/2007,1998.30,724.15,1606.65
9/4/2007,2060.55,730.10,1611.95
9/5/2007,2051.65,717.70,1594.25
9/6/2007,2112.65,732.50,1633.90
9/7/2007,2126.95,717.90,1620.30
9/10/2007,2107.70,748.00,1640.00
9/11/2007,2148.25,738.55,1622.70
9/12/2007,2170.95,748.55,1624.45
9/13/2007,2207.05,774.05,1674.55
9/14/2007,2221.65,772.15,1650.35
9/17/2007,2180.30,797.75,1645.60
9/18/2007,2180.60,816.25,1694.95
9/19/2007,2351.80,837.60,1769.70
9/20/2007,2339.15,853.55,1759.55
9/21/2007,2368.85,869.05,1807.30
9/24/2007,2380.55,890.40,1834.20
9/25/2007,2392.40,888.80,1807.30
9/26/2007,2476.60,912.10,1849.20
9/27/2007,2503.20,893.05,1880.70
9/28/2007,2527.90,922.20,1945.85
10/1/2007,2526.55,945.25,1894.60
10/3/2007,2591.50,988.35,1907.55
10/4/2007,2493.75,1001.30,1905.00
10/5/2007,2450.65,957.60,1856.05
10/8/2007,2469.50,911.80,1781.90
10/9/2007,2509.45,972.30,1889.95
10/10/2007,2508.95,978.95,1923.50
10/11/2007,2524.60,985.85,1945.00
10/12/2007,2477.75,965.10,1862.75
10/15/2007,2561.65,996.20,1953.20
10/16/2007,2574.50,999.35,1927.80
10/17/2007,2486.40,933.75,1828.75
10/18/2007,2450.10,909.15,1674.95
10/19/2007,2412.80,830.80,1667.10
10/22/2007,2558.95,838.95,1715.50
10/23/2007,2568.65,951.30,1815.35
10/24/2007,2542.75,959.05,1909.65
10/25/2007,2528.30,972.95,1948.15
10/26/2007,2571.75,1027.05,2079.90
10/29/2007,2813.00,1042.20,2116.70
10/30/2007,2761.05,1013.20,2055.35
10/31/2007,2771.55,1000.85,2068.20
11/1/2007,2697.25,999.35,2075.35
11/2/2007,2650.50,1011.80,2249.00
11/5/2007,2610.10,981.90,2238.80
11/6/2007,2587.30,954.05,2218.85
11/7/2007,2571.20,934.40,2262.80
11/8/2007,2565.50,966.35,2184.95
11/9/2007,2523.90,944.20,2164.30
11/12/2007,2517.05,934.10,2245.00
11/13/2007,2581.60,978.35,2294.30
11/14/2007,2760.95,1009.25,2353.85
11/15/2007,2701.00,1061.50,2308.25
11/16/2007,2701.25,1091.85,2327.50
11/19/2007,2693.95,1112.65,2302.30
11/20/2007,2640.40,1140.00,2278.90
11/21/2007,2609.40,1087.25,2156.75
11/22/2007,2565.15,1118.10,2249.25
11/23/2007,2669.45,1125.05,2249.05
11/26/2007,2712.40,1142.65,2243.30
11/27/2007,2700.10,1124.65,2274.45
11/28/2007,2705.15,1109.40,2252.40
11/29/2007,2707.55,1123.50,2267.90
11/30/2007,2781.40,1233.50,2302.40
12/3/2007,2738.35,1249.05,2324.75
12/4/2007,2737.20,1269.05,2314.80
12/5/2007,2739.95,1305.05,2384.50
12/6/2007,2814.30,1305.95,2395.55
12/7/2007,2922.40,1294.35,2435.80
12/10/2007,2876.70,1309.80,2425.95
12/11/2007,2944.95,1318.10,2447.75
12/12/2007,3112.10,1311.70,2438.80
12/13/2007,3169.40,1300.50,2396.40
12/14/2007,3060.75,1263.55,2406.80
12/17/2007,2869.55,1162.00,2312.40
12/18/2007,2811.75,1144.00,2299.50
12/19/2007,2748.90,1123.80,2256.55
12/20/2007,2722.95,1164.35,2257.20
12/24/2007,2898.55,1195.85,2334.75
12/26/2007,2891.80,1255.35,2400.05
12/27/2007,2910.20,1239.85,2376.15
12/28/2007,2926.35,1291.30,2377.55
12/31/2007,2877.75,1296.60,2371.15
1/1/2008,2922.60,1290.90,2383.50
1/2/2008,3058.80,1396.75,2423.35
1/3/2008,3045.00,1347.25,2395.25
1/4/2008,3126.50,1378.50,2388.80
1/7/2008,3116.30,1387.40,2402.90
1/8/2008,3080.50,1328.15,2464.55
1/9/2008,3180.15,1297.30,2454.50
1/10/2008,3131.65,1252.55,2409.60
1/11/2008,3058.70,1233.65,2434.80
1/14/2008,2978.90,1280.30,2463.10
1/15/2008,2918.55,1265.20,2423.45
1/16/2008,2845.00,1243.40,2415.55
1/17/2008,2851.85,1262.50,2416.35
1/18/2008,2810.00,1126.60,2362.35
1/21/2008,2685.10,963.70,2196.15
1/22/2008,2510.25,1011.30,2137.40
1/23/2008,2533.40,1103.70,2323.75
1/24/2008,2609.20,1052.90,2343.15
1/25/2008,2714.25,1087.65,2407.40
1/28/2008,2785.05,1090.35,2313.35
1/29/2008,2864.00,1088.10,2230.70
1/30/2008,2884.15,1041.55,2223.95
1/31/2008,2839.10,1028.60,2167.35
2/1/2008,2999.90,972.65,2184.60
2/4/2008,3018.90,986.35,2273.70
2/5/2008,3070.05,968.15,2228.50
2/6/2008,2978.20,924.50,2182.45
2/7/2008,2948.45,903.35,2155.30
2/8/2008,2792.85,858.40,2192.10
2/11/2008,2627.60,797.40,2051.00
2/12/2008,2617.50,818.10,2052.05
2/13/2008,2718.50,843.95,2117.35
2/14/2008,2865.10,870.05,2206.90
2/15/2008,2925.45,900.80,2295.65
2/18/2008,2902.40,921.25,2253.65
2/19/2008,2853.40,914.55,2264.80
2/20/2008,2750.65,868.50,2210.20
2/21/2008,2649.85,834.95,2178.95
2/22/2008,2574.50,815.40,2113.80
2/25/2008,2588.20,832.05,2125.90
2/26/2008,2580.55,842.65,2124.50
2/27/2008,2690.50,847.70,2087.90
2/28/2008,2748.15,824.75,2039.10
2/29/2008,2796.35,802.10,2111.65
3/3/2008,2571.40,728.35,1922.20
3/4/2008,2630.95,685.95,1875.70
3/5/2008,2766.65,678.45,1848.85
3/7/2008,2625.20,627.85,1839.75
3/10/2008,2553.85,606.65,1885.40
3/11/2008,2502.30,673.45,1894.45
3/12/2008,2533.50,693.45,1807.65
3/13/2008,2500.15,624.00,1695.95
3/14/2008,2502.30,662.05,1712.85
3/17/2008,2226.55,598.10,1636.30
3/18/2008,2210.90,564.35,1592.55
3/19/2008,2214.00,546.30,1605.05
3/24/2008,2379.70,552.00,1644.20
3/25/2008,2595.40,627.15,1739.00
3/26/2008,2670.15,680.40,1713.70
3/27/2008,2665.70,680.95,1646.60
3/28/2008,2613.95,673.50,1677.80
3/31/2008,2379.75,625.90,1600.25
4/1/2008,2361.95,642.35,1623.20
4/2/2008,2472.90,645.55,1656.20
4/3/2008,2444.95,643.60,1639.05
4/4/2008,2274.70,614.55,1601.70
4/7/2008,2301.35,629.15,1673.40
4/8/2008,2310.20,642.25,1674.30
4/9/2008,2403.65,670.20,1693.55
4/10/2008,2388.70,647.70,1661.80
4/11/2008,2380.10,638.55,1667.10
4/15/2008,2376.45,676.25,1675.75
4/16/2008,2387.30,710.70,1665.00
4/17/2008,2483.75,719.95,1683.25
4/21/2008,2489.55,738.95,1741.00
4/22/2008,2585.35,754.20,1732.45
4/23/2008,2563.40,761.65,1696.00
4/24/2008,2594.50,755.80,1681.70
4/25/2008,2694.75,760.40,1748.45
4/28/2008,2720.25,783.45,1736.85
4/29/2008,2888.80,790.85,1795.55
4/30/2008,2800.00,791.65,1774.65
5/2/2008,2774.80,821.60,1822.40
5/5/2008,2711.30,868.50,1779.90
5/6/2008,2722.90,858.30,1757.35
5/7/2008,2732.40,836.40,1768.50
5/8/2008,2722.55,783.35,1733.30
5/9/2008,2644.50,738.55,1682.10
5/12/2008,2700.25,743.30,1662.70
5/13/2008,2651.35,744.55,1667.80
5/14/2008,2738.70,724.75,1660.75
5/15/2008,2801.80,755.40,1681.10
5/16/2008,2762.00,771.05,1706.30
5/20/2008,2781.35,758.25,1652.80
5/21/2008,2690.00,738.15,1662.00
5/22/2008,2627.65,715.30,1605.75
5/23/2008,2674.90,700.85,1573.30
5/26/2008,2567.00,657.85,1537.95
5/27/2008,2519.85,665.95,1474.40
5/28/2008,2514.50,706.95,1517.15
5/29/2008,2433.00,679.90,1461.15
5/30/2008,2572.85,692.95,1445.00
6/2/2008,2521.40,648.80,1394.85
6/3/2008,2457.00,669.25,1388.10
6/4/2008,2402.70,638.55,1331.25
6/5/2008,2392.80,646.80,1354.60
6/6/2008,2349.45,638.40,1335.20
6/9/2008,2207.15,636.65,1294.60
6/10/2008,2103.90,627.15,1279.05
6/11/2008,2185.60,637.35,1310.00
6/12/2008,2174.25,620.90,1339.55
6/13/2008,2129.20,613.70,1335.20
6/16/2008,2160.60,630.95,1326.55
6/17/2008,2297.20,678.60,1387.50
6/18/2008,2314.70,650.35,1350.55
6/19/2008,2232.80,613.90,1300.50
6/20/2008,2172.60,595.00,1248.95
6/23/2008,2213.85,562.70,1204.30
6/24/2008,2264.25,538.25,1206.75
6/25/2008,2168.70,525.45,1194.10
6/26/2008,2236.25,520.20,1223.55
6/27/2008,2052.40,490.60,1161.20
6/30/2008,1964.85,461.50,1111.60
7/1/2008,1838.75,444.55,1025.30
7/2/2008,2036.85,481.75,1078.35
7/3/2008,1940.80,430.10,1100.45
7/4/2008,2057.40,450.95,1124.85
7/7/2008,2059.55,464.40,1171.75
7/8/2008,2010.95,482.55,1207.65
7/9/2008,2096.55,520.30,1237.80
7/10/2008,2116.35,518.00,1236.55
7/11/2008,1998.20,506.50,1220.85
7/14/2008,1933.55,491.70,1257.90
7/15/2008,1799.55,464.00,1181.80
7/16/2008,1718.30,445.65,1135.85
7/17/2008,1888.60,468.25,1231.55
7/18/2008,2066.55,470.30,1299.65
7/21/2008,2085.50,478.45,1352.55
7/22/2008,2140.80,510.30,1403.40
7/23/2008,2376.40,578.50,1543.30
7/24/2008,2352.65,578.95,1478.80
7/25/2008,2214.80,559.60,1443.95
7/28/2008,2223.50,577.15,1417.45
7/29/2008,2108.00,524.05,1318.65
7/30/2008,2273.10,544.70,1387.95
7/31/2008,2277.35,530.55,1417.25
8/1/2008,2401.75,565.35,1504.55
8/4/2008,2373.00,554.35,1510.50
8/5/2008,2465.00,587.05,1578.40
8/6/2008,2391.35,601.80,1518.50
8/7/2008,2477.60,601.25,1523.20
8/8/2008,2516.10,638.10,1517.80
8/11/2008,2576.75,661.30,1597.95
8/12/2008,2466.75,643.15,1556.05
8/13/2008,2406.85,653.05,1553.40
8/14/2008,2288.35,614.70,1455.20
8/18/2008,2363.70,598.25,1455.05
8/19/2008,2284.65,573.05,1442.45
8/20/2008,2315.90,576.50,1443.45
8/21/2008,2207.85,550.85,1343.10
8/22/2008,2280.10,568.75,1344.10
8/25/2008,2364.75,583.55,1357.15
8/26/2008,2342.00,597.70,1370.70
8/27/2008,2296.40,575.05,1331.00
8/28/2008,2246.30,556.20,1309.35
8/29/2008,2343.50,605.30,1403.85
9/1/2008,2339.40,593.35,1415.60
9/2/2008,2447.60,650.75,1523.00
9/4/2008,2419.10,639.55,1534.70
9/5/2008,2281.85,604.15,1519.85
9/8/2008,2379.90,621.50,1591.75
9/9/2008,2379.80,619.35,1558.45
9/10/2008,2319.85,615.45,1566.65
9/11/2008,2261.00,609.55,1538.95
9/12/2008,2182.00,578.20,1513.55
9/15/2008,2203.50,570.35,1490.10
9/16/2008,2175.55,567.90,1580.75
9/17/2008,2168.15,553.20,1530.80
9/18/2008,2130.50,580.35,1566.60
9/19/2008,2317.35,630.35,1565.75
9/22/2008,2332.30,618.85,1566.90
9/23/2008,2197.25,593.80,1503.25
9/24/2008,2178.70,601.85,1518.05
9/25/2008,2165.40,590.70,1495.00
9/26/2008,2091.15,571.25,1434.85
9/29/2008,2031.80,538.95,1405.45
9/30/2008,2143.95,554.15,1463.35
10/1/2008,2207.05,559.80,1504.45
10/3/2008,2079.55,540.30,1483.65
10/6/2008,1961.05,477.00,1433.45
10/7/2008,1952.15,434.85,1406.35
10/8/2008,1888.20,453.50,1318.30
10/10/2008,1721.80,445.55,1352.50
10/13/2008,1811.85,470.40,1495.70
10/14/2008,1833.40,494.45,1528.35
10/15/2008,1710.05,475.85,1500.15
10/16/2008,1804.75,467.45,1540.55
10/17/2008,1782.05,429.55,1419.45
10/20/2008,1883.00,410.85,1435.60
10/21/2008,1975.15,423.20,1487.60
10/22/2008,1904.95,400.90,1392.30
10/23/2008,1763.80,376.15,1326.25
10/24/2008,1575.05,297.00,1164.75
10/27/2008,1467.40,297.20,1052.75
10/28/2008,1541.65,312.90,1123.00
10/29/2008,1504.50,326.15,1099.55
10/31/2008,1764.70,337.20,1109.70
11/3/2008,1894.35,370.65,1240.40
11/4/2008,1918.95,422.95,1320.75
11/5/2008,1749.80,428.20,1272.50
11/6/2008,1657.30,429.45,1216.70
11/7/2008,1701.55,411.10,1248.75
11/10/2008,1776.50,435.50,1300.85
11/11/2008,1659.30,400.15,1222.40
11/12/2008,1636.15,387.30,1178.75
11/14/2008,1558.65,378.70,1171.60
11/17/2008,1497.30,337.30,1167.90
11/18/2008,1419.85,308.75,1108.45
11/19/2008,1366.15,295.30,1081.05
11/20/2008,1287.10,290.05,1087.10
11/21/2008,1396.05,309.60,1183.55
11/24/2008,1371.95,313.10,1147.40
11/25/2008,1350.60,311.60,1071.85
11/26/2008,1415.20,324.60,1105.00
11/28/2008,1469.45,335.25,1088.55
12/1/2008,1443.75,319.35,1056.05
12/2/2008,1387.40,327.30,1037.00
12/3/2008,1410.50,329.10,1097.15
12/4/2008,1511.75,354.05,1168.90
12/5/2008,1430.30,359.60,1134.15
12/8/2008,1511.95,352.80,1168.75
12/10/2008,1618.55,361.65,1189.10
12/11/2008,1606.00,378.80,1198.85
12/12/2008,1634.30,372.25,1216.85
12/15/2008,1612.75,388.40,1204.70
12/16/2008,1546.20,386.60,1238.75
12/17/2008,1538.30,364.70,1201.70
12/18/2008,1534.55,382.25,1295.95
12/19/2008,1523.80,379.25,1287.45
12/22/2008,1496.25,360.15,1272.95
12/23/2008,1480.05,335.85,1264.20
12/24/2008,1463.55,353.90,1285.75
12/26/2008,1449.05,338.55,1243.10
12/29/2008,1498.05,351.95,1271.80
12/30/2008,1532.65,361.85,1291.70
12/31/2008,1486.40,357.50,1288.80
1/1/2009,1505.35,370.70,1316.30
1/2/2009,1545.15,391.60,1331.85
1/5/2009,1630.15,398.55,1360.80
1/6/2009,1680.45,386.85,1322.85
1/7/2009,1629.25,363.05,1240.05
1/9/2009,1643.70,344.50,1221.10
1/12/2009,1616.80,328.70,1158.90
1/13/2009,1553.20,323.25,1174.90
1/14/2009,1586.35,337.50,1196.90
1/15/2009,1534.85,305.30,1147.25
1/16/2009,1565.50,315.90,1164.15
1/19/2009,1546.10,311.95,1146.40
1/20/2009,1485.80,304.35,1112.90
1/21/2009,1373.55,293.50,1081.20
1/22/2009,1403.25,276.90,1090.30
1/23/2009,1389.10,256.15,1041.50
1/27/2009,1445.60,260.00,1087.65
1/28/2009,1504.55,275.25,1112.45
1/29/2009,1530.20,280.15,1099.25
1/30/2009,1531.60,283.75,1151.00
2/2/2009,1421.50,274.35,1095.80
2/3/2009,1431.30,272.65,1092.30
2/4/2009,1438.55,272.95,1096.80
2/5/2009,1387.90,260.95,1094.75
2/6/2009,1412.00,265.95,1118.60
2/9/2009,1492.05,273.40,1147.55
2/10/2009,1510.20,280.95,1164.10
2/11/2009,1531.95,275.70,1158.90
2/12/2009,1525.05,272.80,1159.20
2/13/2009,1540.40,280.30,1195.90
2/16/2009,1498.55,266.90,1136.85
2/17/2009,1433.60,260.25,1098.80
2/18/2009,1362.35,256.20,1070.90
2/19/2009,1392.80,252.40,1058.70
2/20/2009,1352.40,244.65,1044.05
2/24/2009,1291.70,249.70,1027.80
2/25/2009,1254.75,253.30,1036.60
2/26/2009,1212.05,251.10,1023.05
2/27/2009,1274.50,259.45,1025.30
3/2/2009,1240.45,246.05,994.50
3/3/2009,1201.30,237.60,974.35
3/4/2009,1160.90,233.95,956.95
3/5/2009,1151.25,216.40,934.35
3/6/2009,1220.25,226.85,941.10
3/9/2009,1255.80,223.05,895.30
3/12/2009,1290.20,231.25,911.25
3/13/2009,1377.50,243.75,953.05
3/16/2009,1392.85,250.10,987.05
3/17/2009,1364.60,250.90,950.05
3/18/2009,1354.00,256.85,960.30
3/19/2009,1387.95,269.30,968.70
3/20/2009,1410.80,257.05,954.70
3/23/2009,1527.90,272.45,1023.55
3/24/2009,1564.85,268.55,1032.25
3/25/2009,1594.00,277.65,1049.95
3/26/2009,1656.45,294.60,1095.50
3/27/2009,1585.40,301.70,1124.30
3/30/2009,1446.80,269.55,1022.35
3/31/2009,1412.20,282.20,1067.10
4/1/2009,1505.80,299.45,1077.45
4/2/2009,1576.90,340.45,1147.05
4/6/2009,1698.35,370.10,1124.75
4/8/2009,1708.50,361.45,1123.75
4/9/2009,1705.10,371.70,1140.30
4/13/2009,1688.65,399.60,1217.90
4/15/2009,1770.80,426.10,1294.80
4/16/2009,1754.30,396.50,1260.85
4/17/2009,1799.55,399.80,1304.80
4/20/2009,1751.70,397.75,1294.65
4/21/2009,1750.70,383.95,1253.80
4/22/2009,1742.15,369.30,1231.35
4/23/2009,1758.00,390.55,1265.95
4/24/2009,1805.40,398.65,1311.15
4/27/2009,1807.95,393.90,1278.20
4/28/2009,1665.05,364.35,1235.60
4/29/2009,1726.95,385.25,1278.60
5/4/2009,1965.05,423.70,1366.25
5/5/2009,1850.85,454.35,1345.20
5/6/2009,1740.70,424.15,1322.45
5/7/2009,1817.45,440.90,1369.50
5/8/2009,1736.40,433.50,1324.55
5/11/2009,1711.15,441.65,1258.20
5/12/2009,1844.70,484.65,1295.15
5/13/2009,1905.70,485.20,1261.40
5/14/2009,1860.90,499.00,1267.35
5/15/2009,1938.55,506.05,1313.50
5/18/2009,2374.20,602.90,1576.55
5/19/2009,2370.30,671.20,1753.95
5/20/2009,2200.55,660.90,1781.15
5/21/2009,2093.65,619.70,1712.20
5/22/2009,2117.00,644.10,1732.00
5/25/2009,2086.15,684.70,1722.35
5/26/2009,2083.30,630.40,1689.45
5/27/2009,2170.85,660.40,1792.90
5/28/2009,2183.25,685.00,1829.55
5/29/2009,2179.60,678.55,1868.85
6/1/2009,2302.75,679.65,1876.75
6/2/2009,2402.80,658.40,1906.90
6/3/2009,2379.75,665.90,1879.55
6/4/2009,2432.50,681.95,1882.90
6/5/2009,2425.70,677.40,1817.65
6/8/2009,2329.75,645.00,1695.95
6/9/2009,2359.10,682.85,1763.60
6/10/2009,2349.65,722.95,1756.75
6/11/2009,2346.50,700.95,1693.50
6/12/2009,2282.15,673.70,1634.60
6/15/2009,2283.45,658.00,1641.90
6/16/2009,2309.35,686.80,1714.35
6/17/2009,2280.90,648.45,1662.35
6/18/2009,2275.70,636.55,1703.30
6/19/2009,2291.05,629.55,1724.60
6/22/2009,2306.30,620.70,1695.40
6/23/2009,2365.35,600.50,1707.95
6/24/2009,2310.45,608.50,1716.75
6/25/2009,2377.25,617.65,1704.00
6/26/2009,2435.15,651.20,1749.25
6/29/2009,2373.20,671.25,1765.15
6/30/2009,2344.75,631.80,1745.30
7/1/2009,2345.55,642.90,1779.55
7/2/2009,2404.70,646.00,1759.45
7/3/2009,2586.30,647.45,1809.65
7/6/2009,2355.90,596.55,1653.50
7/7/2009,2361.45,599.35,1636.35
7/8/2009,2326.05,569.10,1580.70
7/9/2009,2306.85,567.30,1604.05
7/10/2009,2198.50,555.30,1543.65
7/13/2009,2211.45,555.05,1546.55
7/14/2009,2371.65,579.10,1582.60
7/15/2009,2426.20,604.75,1637.00
7/16/2009,2378.05,622.45,1604.20
7/17/2009,2522.80,641.70,1673.95
7/20/2009,2506.85,673.50,1722.95
7/21/2009,2525.10,642.55,1711.55
7/22/2009,2402.00,624.15,1693.90
7/23/2009,2451.15,641.05,1727.15
7/24/2009,2413.50,635.45,1698.60
7/27/2009,2356.70,668.75,1711.30
7/28/2009,2377.40,662.50,1681.75
7/29/2009,2367.50,624.00,1656.75
7/30/2009,2473.45,628.75,1722.80
7/31/2009,2536.05,655.05,1811.65
8/3/2009,2533.80,669.00,1847.05
8/4/2009,2504.70,703.40,1857.45
8/5/2009,2469.25,745.25,1843.55
8/6/2009,2410.80,731.80,1796.65
8/7/2009,2381.90,711.20,1743.30
8/10/2009,2335.80,723.50,1710.95
8/11/2009,2307.90,726.10,1729.25
8/12/2009,2288.80,714.65,1702.75
8/13/2009,2363.15,754.10,1797.60
8/14/2009,2316.00,736.70,1800.75
8/17/2009,2249.85,681.80,1713.45
8/18/2009,2323.15,694.65,1734.45
8/19/2009,2355.10,676.45,1691.10
8/20/2009,2392.65,701.60,1753.15
8/21/2009,2440.70,719.75,1775.85
8/24/2009,2525.50,732.25,1790.20
8/25/2009,2508.60,721.20,1747.60
8/26/2009,2514.70,727.20,1739.70
8/27/2009,2501.25,714.60,1753.80
8/28/2009,2511.15,724.65,1781.75
8/31/2009,2474.35,716.20,1742.90
9/1/2009,2413.90,705.25,1733.20
9/2/2009,2394.40,696.25,1734.40
9/3/2009,2382.10,699.85,1747.00
9/4/2009,2462.65,713.80,1762.45
9/7/2009,2520.80,725.50,1813.35
9/8/2009,2500.85,723.20,1894.05
9/9/2009,2535.20,718.60,1894.75
9/10/2009,2491.05,727.30,1881.55
9/11/2009,2523.10,724.45,1920.50
9/14/2009,2504.35,735.30,1956.45
9/15/2009,2555.85,749.85,2008.05
9/16/2009,2536.80,740.35,2086.70
9/17/2009,2561.30,735.80,2101.80
9/18/2009,2536.75,736.00,2147.80
9/22/2009,2666.20,738.60,2170.75
9/23/2009,2651.75,729.90,2141.65
9/24/2009,2747.65,737.95,2167.30
9/25/2009,2748.35,732.85,2138.50
9/29/2009,2777.10,757.95,2092.00
9/30/2009,2789.55,779.50,2194.95
10/1/2009,2702.50,768.85,2210.75
10/5/2009,2693.95,740.05,2133.15
10/6/2009,2734.20,756.25,2158.65
10/7/2009,2727.50,752.40,2101.70
10/8/2009,2733.75,769.30,2115.95
10/9/2009,2693.50,768.60,2067.55
10/12/2009,2756.05,799.25,2172.70
10/14/2009,2800.65,807.75,2272.45
10/15/2009,2764.55,821.95,2328.70
10/16/2009,2836.40,826.95,2446.35
10/17/2009,2813.00,823.00,2462.45
10/20/2009,2790.00,820.95,2470.85
10/21/2009,2690.80,820.85,2386.10
10/22/2009,2677.50,795.30,2324.75
10/23/2009,2721.10,795.10,2354.55
10/26/2009,2773.60,781.00,2305.50
10/27/2009,2757.65,761.55,2202.75
10/28/2009,2659.05,757.40,2212.95
10/29/2009,2671.10,716.10,2196.25
10/30/2009,2658.40,713.15,2191.05
11/3/2009,2601.35,681.05,2103.00
11/4/2009,2650.35,699.65,2171.30
11/5/2009,2650.00,717.95,2139.25
11/6/2009,2701.35,763.15,2205.00
11/9/2009,2772.60,803.30,2318.20
11/10/2009,2756.30,790.65,2368.90
11/11/2009,2810.40,813.10,2378.25
11/12/2009,2738.55,788.90,2293.65
11/13/2009,2757.00,810.35,2299.90
11/16/2009,2761.35,824.00,2345.50
11/17/2009,2749.10,829.80,2350.75
11/18/2009,2735.10,815.15,2327.80
11/19/2009,2744.75,784.05,2281.35
11/20/2009,2811.95,793.30,2334.95
11/23/2009,2839.05,805.15,2320.00
11/24/2009,2815.65,778.25,2305.55
11/25/2009,2807.00,789.95,2322.10
11/26/2009,2756.90,784.20,2254.65
11/27/2009,2705.70,763.70,2242.90
11/30/2009,2766.75,787.10,2239.55
12/1/2009,2804.45,815.45,2291.60
12/2/2009,2750.40,817.40,2308.95
12/3/2009,2731.35,806.20,2354.55
12/4/2009,2721.20,795.85,2328.05
12/7/2009,2762.30,784.55,2321.75
12/8/2009,2799.60,806.45,2307.30
12/9/2009,2725.30,790.20,2293.90
12/10/2009,2721.75,800.40,2296.95
12/11/2009,2695.25,802.85,2266.45
12/14/2009,2679.80,798.30,2246.90
12/15/2009,2617.35,788.50,2180.50
12/16/2009,2609.35,776.05,2152.60
12/17/2009,2606.50,783.60,2166.20
12/18/2009,2575.35,774.90,2145.35
12/21/2009,2564.25,779.55,2145.75
12/22/2009,2562.80,798.90,2165.95
12/23/2009,2645.05,810.10,2210.00
12/24/2009,2659.15,805.15,2219.05
12/29/2009,2689.80,808.65,2220.10
12/30/2009,2677.20,819.60,2224.30
12/31/2009,2675.80,806.95,2269.00
1/4/2010,2674.35,822.90,2291.20
1/5/2010,2683.45,831.05,2292.05
1/6/2010,2696.35,841.15,2305.80
1/7/2010,2646.15,850.60,2292.90
1/8/2010,2600.05,845.35,2286.05
1/11/2010,2600.10,848.60,2267.20
1/12/2010,2559.65,823.05,2203.20
1/13/2010,2543.90,813.00,2175.90
1/14/2010,2524.95,824.40,2157.35
1/15/2010,2521.50,821.90,2143.35
1/18/2010,2557.45,851.85,2156.40
1/19/2010,2510.50,858.55,2173.10
1/20/2010,2527.25,875.25,2159.85
1/21/2010,2437.00,844.35,2124.10
1/22/2010,2408.70,809.70,2087.35
1/25/2010,2381.95,778.10,2091.60
1/27/2010,2305.55,765.05,1987.65
1/28/2010,2346.85,780.90,2003.25
1/29/2010,2383.85,778.90,2056.60
2/1/2010,2386.70,784.95,2021.25
2/2/2010,2420.05,753.85,1978.35
2/3/2010,2515.65,779.60,1998.80
2/4/2010,2418.50,749.05,1947.90
2/5/2010,2389.80,716.30,1897.80
2/6/2010,2396.60,731.00,1912.45
2/8/2010,2393.50,738.05,1936.55
2/9/2010,2397.30,743.95,1950.30
2/10/2010,2380.35,727.45,1911.85
2/11/2010,2382.50,735.30,1917.65
2/15/2010,2390.90,727.70,1895.00
2/16/2010,2428.20,739.80,1920.60
2/17/2010,2463.95,758.25,1956.85
2/18/2010,2480.95,751.45,1942.40
2/19/2010,2480.00,730.00,1905.30
2/22/2010,2484.60,716.15,1916.35
2/23/2010,2518.70,705.55,1911.90
2/24/2010,2492.85,708.00,1921.25
